,Unnamed: 0,User,Project,Task_cat,Task_Description,Start date,Start time,End date,End time,Duration
228,228,UI13,Revenify,Development,Working on feedback from x on referral link flow,2017-09-28,13:51:06,2017-09-28,16:15:44,02:24:38
229,229,UI13,Revenify,Development,Working on feedback on leads creation - return api_token on leads endpoint,2017-09-28,16:24:32,2017-09-28,17:33:08,01:08:36
230,230,UI38,Credious,Development,Map which features already have automated tests and which still require them - Debts and Budgets,2017-09-28,17:15:42,2017-09-28,17:52:30,00:36:48
231,231,UI38,WWU,Development,Code Review ,2017-09-28,17:52:36,2017-09-28,18:23:20,00:30:44
232,232,UI36,WWU,Development,testing graphs and tables,2017-09-28,21:05:45,2017-09-28,21:14:53,00:09:08
233,233,UI38,Credious,Development,Code Review,2017-09-29,07:30:32,2017-09-29,08:40:40,01:10:08
234,234,UI13,Revenify,Development,Standup meeting and meeting with XXX to go over Referral email flow,2017-09-29,09:26:41,2017-09-29,10:31:47,01:05:06
235,235,UI13,Revenify,Development,"Working on leads endpoint fix and getting keys from s3, meeting x to check referral email flow and  working on A template should have thumbnails",2017-09-29,10:31:48,2017-09-29,15:35:01,05:03:13
236,236,UI38,WeVape,Development,Remove loyalty points bar and loyalty points from cart,2017-09-29,11:23:24,2017-09-29,12:38:46,01:15:22
237,237,UI13,Revenify,Development,Working on - A template should have thumbnails,2017-09-29,16:04:07,2017-09-29,17:10:21,01:06:14
238,238,UI36,WeVape,Development,Increase the size of the close button in the Lightbox. Close the pop up on clicking of light grey area,2017-09-29,16:35:41,2017-09-29,17:31:41,00:56:00
239,239,UI13,Revenify,Development,Looking at issue with migrations,2017-09-29,17:22:54,2017-09-29,17:43:41,00:20:47
240,240,UI36,WeVape,Development,"If a user choose to sign up right before checkout, we send them to the existing sign up page. Is there a time-out associated with this? We have had some custXXXs lose their order dxng this step",2017-09-29,17:32:30,2017-09-29,19:34:12,02:01:42
241,241,UI38,Credious,Development,Weekly Standup,2017-09-29,20:30:58,2017-09-29,20:57:45,00:26:47
242,242,UI13,Revenify,Development,Meeting with XXX to go over thumbnails on templates PR and issues with migrations and schema,2017-09-29,22:02:29,2017-09-29,22:54:31,00:52:02
243,243,UI38,Credious,Development,Code Review,2017-09-29,22:04:00,2017-09-29,23:41:45,01:37:45
244,244,UI38,Credious,Development,Code Review,2017-09-30,08:11:00,2017-09-30,09:18:40,01:07:40
245,245,UI13,Revenify,Development,Working on seeding the db with new templates informatio,2017-09-30,09:37:29,2017-09-30,12:44:36,03:07:07
246,246,UI36,WeVape,Development,"Hitting the ""add to cart"" button on any product, adds the product to the cart, and jumps you to the shopping cart screen",2017-09-30,11:20:02,2017-09-30,12:21:06,01:01:04
247,247,UI38,WeVape,Development,Redesign of Guest checkout page,2017-09-30,12:31:00,2017-09-30,15:38:16,03:07:16
248,248,UI38,Credious,Development,Code Review,2017-09-30,23:20:00,2017-09-30,23:48:17,00:28:17
249,249,UI36,WWU,Development,Year select boxes should start at 2002,2017-10-02,11:23:25,2017-10-02,11:56:35,00:33:10
250,250,UI38,WeVape,Development,code deployment ,2017-10-02,11:33:41,2017-10-02,12:37:41,01:04:00
251,251,UI36,WWU,Development,"All values in tables should be with 1,000 separator",2017-10-02,12:06:52,2017-10-02,13:14:56,01:08:04
252,252,UI36,WWU,Development,User should be able to generate Graphs & Tables in English,2017-10-02,13:24:43,2017-10-02,15:45:01,02:20:18
253,253,UI13,Revenify,Development,Working on Plaid demo and update TU demo endpoint,2017-10-02,14:30:29,2017-10-02,18:18:09,03:47:40
254,254,UI36,WWU,Development,Years are not in the correct order,2017-10-02,15:47:32,2017-10-02,16:40:53,00:53:21
255,255,UI36,WeVape,DevOps,testing env setup,2017-10-02,18:53:56,2017-10-02,21:55:36,03:01:40
256,256,UI36,WWU,DevOps,deployment,2017-10-02,22:36:52,2017-10-02,22:51:35,00:14:43
257,257,UI38,Credious,Development,Code Review,2017-10-03,08:39:00,2017-10-03,09:41:30,01:02:30
258,258,UI13,Revenify,Development,"Helping Selvio and XXX to go over server errors, reviewing Sachin work on Incomes validation and Working on the reordering issue with non-XXXginal landing pages",2017-10-03,08:57:29,2017-10-03,14:04:29,05:07:00
259,259,UI36,WWU,Development,Years are not in the correct order,2017-10-03,09:14:00,2017-10-03,09:45:51,00:31:51
260,260,UI36,WWU,Development,Socioeconomic and ptor are 2 different categXXXes,2017-10-03,09:46:02,2017-10-03,10:14:17,00:28:15
261,261,UI36,WWU,Development,User should have one option to create graphs & tables from section and one for a specific measurement,2017-10-03,10:17:48,2017-10-03,12:30:14,02:12:26
262,262,UI38,WeVape,Development,Serve static assets from nginx not rails,2017-10-03,14:00:00,2017-10-03,15:30:00,01:30:00
263,263,UI13,Credious,Development,"Checking error with reordering issue, testing plaid, looking at the docs for XXX",2017-10-03,14:25:36,2017-10-03,17:15:46,02:50:10
264,264,UI36,WWU,Development,User should have one option to create graphs & tables from section and one for a specific measurement,2017-10-03,14:31:26,2017-10-03,16:02:48,01:31:22
265,265,UI38,WeVape,Development,Disabling guest checkout from remote ip,2017-10-03,16:01:00,2017-10-03,17:28:33,01:27:33
266,266,UI36,WeVape,DevOps,testing server discussion,2017-10-03,16:02:09,2017-10-03,16:18:26,00:16:17
267,267,UI36,WeVape,DevOps,testing env setup,2017-10-03,18:42:46,2017-10-03,20:27:57,01:45:11
268,268,UI38,Credious,Development,Feature Design,2017-10-03,20:35:53,2017-10-03,21:36:19,01:00:26
269,269,UI36,WeVape,DevOps,testing env setup,2017-10-03,21:11:25,2017-10-03,21:31:03,00:19:38
270,270,UI13,Credious,Development,"Helping x settinh TU demo, salesfoce task",2017-10-04,08:37:57,2017-10-04,12:44:40,04:06:43
271,271,UI38,Credious,Development,Code Review,2017-10-04,08:45:00,2017-10-04,09:35:00,00:50:00
272,272,UI13,Revenify,Development,Looking at  data-handler code,2017-10-04,14:00:13,2017-10-04,18:04:01,04:03:48
273,273,UI36,WeVape,Development,Price sliders do not include higher priced items,2017-10-04,17:10:19,2017-10-04,17:24:41,00:14:22
274,274,UI36,WeVape,Development,Better UI for weight unit,2017-10-04,17:26:36,2017-10-04,18:28:36,01:02:00
275,275,UI38,WeVape,Development,Feature Design,2017-10-04,20:26:00,2017-10-04,20:56:00,00:30:00
276,276,UI38,Credious,Development,Code Review,2017-10-04,23:24:00,2017-10-05,00:24:23,01:00:23
277,277,UI13,Credious,Development,"Reviewing Sachin PR, documenting XXX repo, versioning pundit policies research and start working on leads issue with token",2017-10-05,08:55:03,2017-10-05,13:21:40,04:26:37
278,278,UI38,Credious,Development,Code Review,2017-10-05,19:30:00,2017-10-05,21:33:24,02:03:24
279,279,UI38,Revenify,Development,Added policies for landing page and template,2017-10-05,22:00:00,2017-10-05,22:20:00,00:20:00
280,280,UI13,Revenify,Development,Standup meeting and Integrate Skylight and test application and overcome issues,2017-10-06,08:58:51,2017-10-06,12:53:01,03:54:10
281,281,UI38,Credious,Development,Code Review,2017-10-06,12:20:00,2017-10-06,12:40:00,00:20:00
282,282,UI13,Revenify,Development,Integrate Skylight and running tests - Miscelaneous fixes through the app,2017-10-06,15:30:21,2017-10-06,16:34:51,01:04:30
283,283,UI38,WeVape,Development,Weekly Standup,2017-10-06,20:00:00,2017-10-06,20:15:00,00:15:00
284,284,UI38,Credious,Development,Weekly Standup,2017-10-06,20:30:00,2017-10-06,20:56:00,00:26:00
285,285,UI38,WeVape,Development,Sorting by various attributes in the FE,2017-10-07,11:22:00,2017-10-07,17:14:00,05:52:00
286,286,UI38,Credious,Development,XXX meeting,2017-10-07,20:06:50,2017-10-07,20:26:50,00:20:00
287,287,UI38,Credious,Development,Feature Design,2017-10-09,09:41:45,2017-10-09,10:45:11,01:03:26
288,288,UI13,Revenify,Development,Stand up meeting and working on PR feedbacks,2017-10-09,10:31:51,2017-10-09,11:14:12,00:42:21
289,289,UI13,Revenify,Development,Trying to fix slow tests in suit and working on TransUnion updates,2017-10-09,11:14:13,2017-10-09,13:26:10,02:11:57
290,290,UI36,WWU,Development,User should have one option to create graphs & tables from section and one for a specific measurement,2017-10-09,12:58:00,2017-10-09,13:46:00,00:48:00
291,291,UI36,WWU,Development,Years are not in the correct order,2017-10-09,13:47:33,2017-10-09,14:19:43,00:32:10
292,292,UI13,Revenify,Development,Working on TransUnion updates,2017-10-09,14:06:20,2017-10-09,18:25:36,04:19:16
293,293,UI36,WWU,Development,File import header changes,2017-10-09,14:32:09,2017-10-09,17:01:00,02:28:51
294,294,UI36,WWU,Development,measures name related sql fixes,2017-10-09,17:01:45,2017-10-09,17:17:01,00:15:16
295,295,UI36,WWU,Development,table x_level_1 and x_level_2 builder changes,2017-10-09,17:17:02,2017-10-09,19:54:45,02:37:43
296,296,UI36,WWU,Development,table x_level_1 and x_level_2 builder changes,2017-10-09,20:34:53,2017-10-09,20:49:30,00:14:37
297,297,UI36,Revenify,DevOps,Weekly standup,2017-10-09,21:00:59,2017-10-09,21:37:56,00:36:57
298,298,UI38,Credious,Development,Weekly Standup,2017-10-09,21:02:42,2017-10-09,21:35:42,00:33:00
299,299,UI38,Credious,Development,Code Review,2017-10-09,21:35:42,2017-10-09,22:01:42,00:26:00
300,300,UI36,WWU,Development,table x_level_1 and x_level_2 builder changes,2017-10-09,21:43:20,2017-10-09,23:25:44,01:42:24
301,301,UI38,Credious,Development,Plaid Demo Setup,2017-10-09,23:23:42,2017-10-09,23:56:42,00:33:00
302,302,UI13,Revenify,Development,Working on TransUnion audits,2017-10-10,08:43:13,2017-10-10,12:01:27,03:18:14
303,303,UI38,WeVape,Development,Feature Design,2017-10-10,09:18:34,2017-10-10,10:35:08,01:16:34
304,304,UI36,WWU,Development,table x_level_1 and x_level_2 builder changes,2017-10-10,09:44:01,2017-10-10,12:00:01,02:16:00
305,305,UI38,WeVape,Development,Made the review discount to 5% instead of $5,2017-10-10,11:32:35,2017-10-10,14:35:54,03:03:19
306,306,UI36,WWU,Development,ptor and hebrew exemption fix,2017-10-10,12:00:23,2017-10-10,13:08:37,01:08:14
307,307,UI13,Revenify,Development,Plaid Demo with FE team,2017-10-10,12:01:24,2017-10-10,12:41:46,00:40:22
308,308,UI13,Revenify,Development,"Working on a user must provide permission to fetch their data from TU and tests, working on the related documentation",2017-10-10,13:05:46,2017-10-10,17:24:47,04:19:01
309,309,UI36,WWU,Development,"In table titles: add ""absolute numbers and rates"" before the years",2017-10-10,13:09:19,2017-10-10,13:40:19,00:31:00
310,310,UI38,WeVape,Development,Added review discount to cart and email,2017-10-10,15:39:59,2017-10-10,17:11:09,01:31:10
311,311,UI36,WWU,Development,Graph generator should auto produce name,2017-10-10,17:26:53,2017-10-10,19:06:53,01:40:00
312,312,UI36,WWU,DevOps,deployment,2017-10-10,19:17:32,2017-10-10,19:56:32,00:39:00
313,313,UI38,WWU,Development,Weekly Standup,2017-10-10,20:00:03,2017-10-10,20:15:03,00:15:00
314,314,UI36,WWU,Development,Weekly standup,2017-10-10,20:00:45,2017-10-10,20:14:27,00:13:42
315,315,UI36,WWU,Development,Preparing excel import english and hebrew files,2017-10-10,20:15:26,2017-10-10,20:44:36,00:29:10
316,316,UI38,WWU,Development,Huji Regression and Sanity test Cases meeting,2017-10-10,20:39:08,2017-10-10,21:34:19,00:55:11
317,317,UI36,WWU,Development,Test cases discussion with XXX & XXX,2017-10-10,20:44:38,2017-10-10,21:36:35,00:51:57
318,318,UI38,Credious,Development,Plaid Demo meeting,2017-10-10,22:25:59,2017-10-10,22:58:43,00:32:44
319,319,UI38,WeVape,Development,Star Rating on the Search page,2017-10-10,23:01:00,2017-10-11,00:47:21,01:46:21
320,320,UI13,Revenify,Development,Researching refresh token funcionality and working on feedback on transunion audits update,2017-10-11,08:36:44,2017-10-11,12:36:04,03:59:20
321,321,UI36,WeVape,DevOps,deployment to testing env,2017-10-11,09:36:28,2017-10-11,10:22:24,00:45:56
322,322,UI36,WeVape,DevOps,testing env redis fix,2017-10-11,10:28:58,2017-10-11,11:19:50,00:50:52
323,323,UI13,Revenify,Development,Feedback on TU updates and researching refresh token,2017-10-11,14:37:40,2017-10-11,15:41:50,01:04:10
324,324,UI36,WWU,Development,English reports should be left to right,2017-10-11,14:54:52,2017-10-11,18:00:52,03:06:00
325,325,UI36,WWU,Development,discusion on tasks,2017-10-11,18:00:13,2017-10-11,18:25:15,00:25:02
326,326,UI36,Revenify,DevOps,discussion on IAM and KMS,2017-10-11,18:25:17,2017-10-11,18:51:53,00:26:36
327,327,UI38,WWU,Development,Code Review,2017-10-11,18:43:00,2017-10-11,19:56:43,01:13:43
328,328,UI36,WeVape,Development,Weekly standup,2017-10-11,20:00:25,2017-10-11,20:16:04,00:15:39
329,329,UI38,WeVape,Development,Weekly Standup,2017-10-11,20:00:44,2017-10-11,20:15:44,00:15:00
330,330,UI36,WWU,Development,English reports should be left to right,2017-10-11,20:16:13,2017-10-11,21:57:25,01:41:12
331,331,UI36,WeVape,DevOps,wkhtmltopdf fixes,2017-10-11,21:57:49,2017-10-11,22:10:59,00:13:10
332,332,UI36,WWU,Development,"Auto generated name should ignore level 2 if none was selected (""By Year and Select X Level 2, 2014-2016"")",2017-10-11,22:11:36,2017-10-11,22:43:49,00:32:13
333,333,UI38,Credious,Development,Code Review,2017-10-11,23:06:00,2017-10-12,00:19:55,01:13:55
334,334,UI36,WWU,Development,Ignore lines with invalid data,2017-10-12,08:35:01,2017-10-12,09:23:01,00:48:00
335,335,UI13,Revenify,Development,Working on session expiration design with XXX and returning public token on plaid integration endopint,2017-10-12,09:12:04,2017-10-12,13:32:25,04:20:21
336,336,UI36,WeVape,DevOps,deployment to testing env,2017-10-12,11:39:47,2017-10-12,11:50:55,00:11:08
337,337,UI36,WWU,Development,"In table titles: add ""absolute numbers and rates"" before the years",2017-10-12,11:51:01,2017-10-12,12:19:26,00:28:25
338,338,UI36,WWU,Development,Ignore lines with invalid data,2017-10-12,12:24:07,2017-10-12,13:27:16,01:03:09
339,339,UI38,WeVape,Development,Code deployment,2017-10-12,12:59:20,2017-10-12,14:37:16,01:37:56
340,340,UI36,WeVape,DevOps,deployment to testing env,2017-10-12,13:59:27,2017-10-12,14:04:29,00:05:02
341,341,UI36,WWU,Development,User can select either columns or rows (or both) in table validation,2017-10-12,14:38:12,2017-10-12,14:56:12,00:18:00
342,342,UI36,WWU,Development,Data can be analyzed according to Rate for 100,2017-10-12,15:16:01,2017-10-12,15:52:01,00:36:00
343,343,UI36,WWU,Development,"When adding a Yarpa code to a new drug can we please add an option of N/A for the drugs that do not have Yarpa codes? In addition, we would like to limit this field to accept 3-5 characters only.",2017-10-12,15:55:33,2017-10-12,16:57:33,01:02:00
344,344,UI36,WWU,Development,"When viewing drugs in the system, there should be an option to filter the drugs by Yarpa code = N/A",2017-10-12,17:19:11,2017-10-12,17:36:42,00:17:31
345,345,UI38,Credious,Development,Feature Design Refresh Token,2017-10-12,20:23:00,2017-10-12,22:21:00,01:58:00
346,346,UI13,Revenify,Development,"Working with XXX in an issue, Meetings: Standup meeting, with XXX and XXX to go over XXX management and another with XXX to go over TU",2017-10-13,09:10:35,2017-10-13,11:32:16,02:21:41
347,347,UI36,WWU,Development,"When viewing drugs in the system, there should be an option to filter the drugs by Yarpa code = N/A",2017-10-13,09:44:46,2017-10-13,11:12:46,01:28:00
348,348,UI38,WeVape,Development,Simplified Review Process,2017-10-13,10:50:19,2017-10-13,14:24:28,03:34:09
349,349,UI36,WWU,Development,User can select either columns or rows (or both) in table validation,2017-10-13,11:12:37,2017-10-13,11:27:37,00:15:00
350,350,UI36,WWU,Development,System crashes check,2017-10-13,11:27:55,2017-10-13,11:41:55,00:14:00
351,351,UI36,WeVape,Development,Improve image loading,2017-10-13,11:42:14,2017-10-13,12:15:11,00:32:57
352,352,UI13,Revenify,Development,XXX management: creating rake task to update local applications.yml,2017-10-13,12:45:46,2017-10-13,18:49:54,06:04:08
353,353,UI36,WeVape,Development,Improve image loading,2017-10-13,13:39:25,2017-10-13,16:43:25,03:04:00
354,354,UI38,WWU,Development,Weekly Standup,2017-10-13,20:00:18,2017-10-13,20:20:26,00:20:08
355,355,UI36,WWU,Development,Weekly standup,2017-10-13,20:00:25,2017-10-13,20:35:33,00:35:08
356,356,UI38,WeVape,Development,Weekly Standup,2017-10-13,20:20:13,2017-10-13,20:36:14,00:16:01
357,357,UI36,Revenify,DevOps,Weekly standup,2017-10-13,20:35:57,2017-10-13,21:01:47,00:25:50
358,358,UI38,Credious,Development,Weekly Standup,2017-10-13,20:36:48,2017-10-13,21:01:47,00:24:59
359,359,UI36,Revenify,DevOps,s3 application.yml file upload discussion,2017-10-13,21:03:24,2017-10-13,21:32:32,00:29:08
360,360,UI38,Credious,Development,Code Review,2017-10-13,22:49:38,2017-10-13,23:04:40,00:15:02
361,361,UI38,WeVape,Development,Backend Search Being weird for various Products,2017-10-13,23:09:33,2017-10-13,23:41:00,00:31:27
362,362,UI13,Revenify,Development,Make all env vars required and Create a rake task that downloads applications.yml from S3 and update the local application.yml,2017-10-13,23:49:00,2017-10-14,01:57:10,02:08:10
363,363,UI38,WeVape,Development,Add a First Name and Last Name field to the sign up screen,2017-10-14,08:49:43,2017-10-14,11:17:37,02:27:54
364,364,UI36,WeVape,Development,Sign-up dxng check-out process,2017-10-14,09:45:13,2017-10-14,11:49:13,02:04:00
365,365,UI38,WeVape,Development,Setting Up Skylight in Dev,2017-10-14,18:49:15,2017-10-14,19:05:07,00:15:52
366,366,UI36,WeVape,Development,Improve image loading,2017-10-14,18:58:18,2017-10-14,19:56:58,00:58:40
367,367,UI36,WeVape,DevOps,deployment to testing env,2017-10-15,09:14:36,2017-10-15,09:29:36,00:15:00
368,368,UI36,WWU,Development,Invalid data fixes,2017-10-15,11:32:30,2017-10-15,12:52:30,01:20:00
369,369,UI38,WWU,Development,Code Review,2017-10-15,16:17:00,2017-10-15,17:30:20,01:13:20
370,370,UI36,WWU,Development,Invalid data fixes,2017-10-15,17:42:25,2017-10-15,18:44:44,01:02:19
371,371,UI36,WeVape,DevOps,deployment to testing env,2017-10-15,19:13:25,2017-10-15,19:18:01,00:04:36
